Fecha,Temperatura,Humedad_Relativa,Precipitacion,Radiacion,Velocidad_Viento,Temperatura_max,Temperatura_min,Spred_temperatura,Brent,Api2,IBEX
2019-01-02 00:00:00,-2.3,91.0,0.0,0.0,0.5,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 01:00:00,-2.9,91.0,0.0,0.0,0.95,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 02:00:00,-3.4,91.0,0.0,0.0,0.6,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 03:00:00,-3.7,92.0,0.0,0.0,0.73,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 04:00:00,-4.3,91.0,0.0,0.0,1.62,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 05:00:00,-4.7,90.0,0.0,0.0,1.42,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 06:00:00,-5.3,89.0,0.0,0.0,0.48,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 07:00:00,-5.8,90.0,0.0,0.0,2.42,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 08:00:00,-5.6,92.0,0.0,11.0,0.75,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 09:00:00,-3.3,84.0,0.0,103.0,1.35,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 10:00:00,-1.0,84.0,0.0,244.0,1.4,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 11:00:00,2.5,75.0,0.0,366.0,0.98,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 12:00:00,8.3,52.0,0.0,447.0,0.83,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 13:00:00,12.2,38.0,0.0,465.0,0.47,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 14:00:00,12.4,35.0,0.0,418.0,0.52,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 15:00:00,13.4,34.0,0.0,312.0,0.5,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 16:00:00,14.1,32.0,0.0,183.0,0.57,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 17:00:00,13.4,41.0,0.0,40.0,0.8,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 18:00:00,6.5,59.0,0.0,0.0,0.88,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 19:00:00,2.7,74.0,0.0,0.0,0.53,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 20:00:00,1.3,80.0,0.0,0.0,1.13,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 21:00:00,-0.2,85.0,0.0,0.0,2.02,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 22:00:00,-1.6,90.0,0.0,0.0,3.48,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-02 23:00:00,-2.2,93.0,0.0,0.0,2.82,14.1,-5.8,19.9,54.90999984741211,87.44999694824219,8550.0
2019-01-03 00:00:00,-2.3,93.0,0.0,0.0,2.22,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 01:00:00,-2.6,94.0,0.0,0.0,2.53,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 02:00:00,-3.0,94.0,0.0,0.0,2.2,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 03:00:00,-2.9,94.0,0.0,0.0,2.43,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 04:00:00,-3.2,92.0,0.0,0.0,1.9,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 05:00:00,-3.7,92.0,0.0,0.0,2.18,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 06:00:00,-3.8,92.0,0.0,0.0,2.13,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 07:00:00,-4.1,93.0,0.0,0.0,2.17,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 08:00:00,-4.4,91.0,0.0,10.0,1.12,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 09:00:00,-2.3,84.0,0.0,101.0,1.23,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 10:00:00,-0.4,85.0,0.0,238.0,1.02,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 11:00:00,3.7,68.0,0.0,362.0,0.93,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 12:00:00,10.0,40.0,0.0,446.0,1.23,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 13:00:00,13.3,30.0,0.0,469.0,1.33,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 14:00:00,12.5,28.0,0.0,434.0,0.82,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 15:00:00,13.0,29.0,0.0,350.0,1.12,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 16:00:00,12.9,32.0,0.0,178.0,0.77,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 17:00:00,10.7,47.0,0.0,22.0,0.43,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 18:00:00,6.3,57.0,0.0,0.0,0.25,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 19:00:00,3.4,69.0,0.0,0.0,0.5,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 20:00:00,1.3,78.0,0.0,0.0,2.02,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 21:00:00,-0.1,83.0,0.0,0.0,1.33,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 22:00:00,-1.0,86.0,0.0,0.0,0.83,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-03 23:00:00,-1.4,87.0,0.0,0.0,0.67,13.3,-4.4,17.700000000000003,55.95000076293945,83.69999694824219,8523.2998046875
2019-01-04 00:00:00,-2.0,89.0,0.0,0.0,0.87,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 01:00:00,-2.6,91.0,0.0,0.0,0.77,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 02:00:00,-2.4,90.0,0.0,0.0,0.87,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 03:00:00,-3.1,90.0,0.0,0.0,0.92,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 04:00:00,-3.6,92.0,0.0,0.0,0.65,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 05:00:00,-4.0,92.0,0.0,0.0,0.47,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 06:00:00,-4.3,92.0,0.0,0.0,0.7,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 07:00:00,-4.7,92.0,0.0,0.0,0.23,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 08:00:00,-5.0,92.0,0.0,10.0,0.5,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 09:00:00,-2.6,82.0,0.0,102.0,0.78,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 10:00:00,-0.7,82.0,0.0,240.0,1.03,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 11:00:00,2.6,75.0,0.0,364.0,0.87,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 12:00:00,8.3,52.0,0.0,445.0,0.45,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 13:00:00,12.9,37.0,0.0,463.0,0.5,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 14:00:00,13.1,35.0,0.0,413.0,0.48,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 15:00:00,13.4,29.0,0.0,307.0,0.28,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 16:00:00,14.1,27.0,0.0,183.0,0.68,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 17:00:00,13.6,34.0,0.0,41.0,0.47,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 18:00:00,6.2,53.0,0.0,0.0,0.4,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 19:00:00,2.6,64.0,0.0,0.0,0.13,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 20:00:00,0.4,75.0,0.0,0.0,0.58,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 21:00:00,-0.9,81.0,0.0,0.0,0.92,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 22:00:00,-1.8,85.0,0.0,0.0,0.2,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-04 23:00:00,-2.3,88.0,0.0,0.0,0.33,14.1,-5.0,19.1,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 00:00:00,-2.7,88.0,0.0,0.0,0.57,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 01:00:00,-3.2,89.0,0.0,0.0,1.82,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 02:00:00,-3.5,90.0,0.0,0.0,1.65,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 03:00:00,-4.0,90.0,0.0,0.0,0.55,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 04:00:00,-4.5,90.0,0.0,0.0,0.58,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 05:00:00,-4.7,91.0,0.0,0.0,0.6,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 06:00:00,-5.0,90.0,0.0,0.0,0.68,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 07:00:00,-5.4,90.0,0.0,0.0,0.42,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 08:00:00,-5.7,90.0,0.0,10.0,0.52,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 09:00:00,-3.5,82.0,0.0,98.0,0.23,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 10:00:00,-1.1,81.0,0.0,236.0,0.42,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 11:00:00,2.2,70.0,0.0,363.0,0.92,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 12:00:00,8.4,44.0,0.0,440.0,0.28,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 13:00:00,12.5,33.0,0.0,463.0,0.63,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 14:00:00,12.4,34.0,0.0,427.0,0.68,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 15:00:00,12.9,34.0,0.0,330.0,0.87,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 16:00:00,13.7,34.0,0.0,189.0,0.6,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 17:00:00,13.6,40.0,0.0,43.0,0.45,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 18:00:00,6.7,59.0,0.0,0.0,0.6,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 19:00:00,3.0,71.0,0.0,0.0,0.47,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 20:00:00,0.8,80.0,0.0,0.0,0.32,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 21:00:00,-0.8,84.0,0.0,0.0,0.3,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 22:00:00,-2.0,89.0,0.0,0.0,0.23,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-05 23:00:00,-2.5,90.0,0.0,0.0,0.45,13.7,-5.7,19.4,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 00:00:00,-3.0,91.0,0.0,0.0,1.08,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 01:00:00,-3.8,90.0,0.0,0.0,1.33,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 02:00:00,-4.3,90.0,0.0,0.0,1.08,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 03:00:00,-4.8,92.0,0.0,0.0,0.8,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 04:00:00,-5.1,90.0,0.0,0.0,0.48,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 05:00:00,-5.8,88.0,0.0,0.0,0.55,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 06:00:00,-6.3,90.0,0.0,0.0,0.57,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 07:00:00,-6.8,87.0,0.0,0.0,1.52,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 08:00:00,-7.5,89.0,0.0,11.0,1.35,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 09:00:00,-4.8,83.0,0.0,103.0,0.42,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 10:00:00,-2.6,85.0,0.0,245.0,0.4,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 11:00:00,1.3,75.0,0.0,367.0,0.6,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 12:00:00,8.1,40.0,0.0,448.0,0.65,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 13:00:00,13.8,25.0,0.0,469.0,0.8,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 14:00:00,14.1,26.0,0.0,428.0,0.68,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 15:00:00,15.1,24.0,0.0,336.0,1.13,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 16:00:00,16.5,23.0,0.0,202.0,0.92,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 17:00:00,15.0,33.0,0.0,48.0,0.63,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 18:00:00,6.9,50.0,0.0,0.0,1.15,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 19:00:00,3.1,62.0,0.0,0.0,1.6,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 20:00:00,0.6,72.0,0.0,0.0,1.55,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 21:00:00,-1.0,79.0,0.0,0.0,1.6,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 22:00:00,-2.1,84.0,0.0,0.0,2.55,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-06 23:00:00,-2.7,85.0,0.0,0.0,3.18,16.5,-7.5,24.0,57.060001373291016,83.3499984741211,8737.7998046875
2019-01-07 00:00:00,-3.1,85.0,0.0,0.0,1.88,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 01:00:00,-3.8,86.0,0.0,0.0,1.55,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 02:00:00,-4.4,86.0,0.0,0.0,1.13,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 03:00:00,-5.0,86.0,0.0,0.0,1.28,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 04:00:00,-5.4,87.0,0.0,0.0,1.27,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 05:00:00,-6.0,88.0,0.0,0.0,0.62,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 06:00:00,-6.4,89.0,0.0,0.0,0.2,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 07:00:00,-6.6,87.0,0.0,0.0,0.23,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 08:00:00,-7.0,88.0,0.0,10.0,0.78,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 09:00:00,-3.9,78.0,0.0,99.0,0.33,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 10:00:00,-1.4,74.0,0.0,236.0,0.23,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 11:00:00,2.6,59.0,0.0,365.0,0.82,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 12:00:00,9.8,34.0,0.0,439.0,0.25,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 13:00:00,15.6,21.0,0.0,467.0,1.25,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 14:00:00,15.4,17.0,0.0,437.0,1.07,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 15:00:00,15.0,20.0,0.0,342.0,0.87,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 16:00:00,15.9,20.0,0.0,202.0,0.75,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 17:00:00,14.6,30.0,0.0,50.0,1.23,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 18:00:00,7.0,46.0,0.0,0.0,1.25,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 19:00:00,3.4,56.0,0.0,0.0,1.37,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 20:00:00,0.8,69.0,0.0,0.0,1.67,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 21:00:00,-0.7,77.0,0.0,0.0,1.3,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 22:00:00,-1.7,80.0,0.0,0.0,1.95,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-07 23:00:00,-2.1,82.0,0.0,0.0,1.98,15.9,-7.0,22.9,57.33000183105469,81.5999984741211,8776.2998046875
2019-01-08 00:00:00,-2.9,85.0,0.0,0.0,1.28,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 01:00:00,-3.0,86.0,0.0,0.0,1.22,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 02:00:00,-3.1,86.0,0.0,0.0,0.78,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 03:00:00,-3.8,87.0,0.0,0.0,1.1,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 04:00:00,-4.1,88.0,0.0,0.0,1.47,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 05:00:00,-4.5,89.0,0.0,0.0,1.37,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 06:00:00,-4.8,90.0,0.0,0.0,0.53,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 07:00:00,-4.7,89.0,0.0,0.0,0.7,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 08:00:00,-5.1,90.0,0.0,12.0,0.4,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 09:00:00,-2.8,80.0,0.0,101.0,0.73,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 10:00:00,-0.6,77.0,0.0,238.0,0.52,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 11:00:00,3.3,59.0,0.0,347.0,0.83,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 12:00:00,9.0,36.0,0.0,449.0,0.78,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 13:00:00,13.8,27.0,0.0,471.0,0.77,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 14:00:00,13.6,27.0,0.0,424.0,0.47,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 15:00:00,14.2,23.0,0.0,328.0,0.65,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 16:00:00,15.1,21.0,0.0,196.0,1.0,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 17:00:00,14.6,29.0,0.0,50.0,1.05,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 18:00:00,7.7,47.0,0.0,0.0,0.95,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 19:00:00,4.1,57.0,0.0,0.0,0.97,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 20:00:00,1.9,69.0,0.0,0.0,1.07,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 21:00:00,0.7,75.0,0.0,0.0,0.82,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 22:00:00,-0.3,79.0,0.0,0.0,1.37,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-08 23:00:00,-1.0,82.0,0.0,0.0,0.77,15.1,-5.1,20.2,58.720001220703125,82.1500015258789,8847.2998046875
2019-01-09 00:00:00,-1.6,86.0,0.0,0.0,1.17,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 01:00:00,-1.5,87.0,0.0,0.0,0.67,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 02:00:00,-1.8,88.0,0.0,0.0,1.3,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 03:00:00,-2.0,89.0,0.0,0.0,1.18,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 04:00:00,-2.1,90.0,0.0,0.0,0.35,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 05:00:00,-2.8,90.0,0.0,0.0,1.42,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 06:00:00,-3.2,91.0,0.0,0.0,2.57,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 07:00:00,-3.5,93.0,0.0,0.0,1.07,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 08:00:00,-3.5,93.0,0.0,10.0,0.68,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 09:00:00,-1.6,84.0,0.0,103.0,1.75,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 10:00:00,0.8,82.0,0.0,242.0,1.98,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 11:00:00,4.9,71.0,0.0,365.0,1.1,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 12:00:00,10.4,50.0,0.0,435.0,0.83,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 13:00:00,14.5,38.0,0.0,452.0,1.18,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 14:00:00,14.0,37.0,0.0,430.0,1.4,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 15:00:00,14.1,33.0,0.0,326.0,2.87,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 16:00:00,15.0,31.0,0.0,251.0,3.27,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 17:00:00,14.6,33.0,0.0,72.0,3.48,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 18:00:00,9.4,47.0,0.0,0.0,2.55,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 19:00:00,5.4,61.0,0.0,0.0,1.57,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 20:00:00,2.8,70.0,0.0,0.0,1.8,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 21:00:00,1.0,78.0,0.0,0.0,1.58,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 22:00:00,-0.4,83.0,0.0,0.0,2.68,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-09 23:00:00,-1.5,87.0,0.0,0.0,2.45,15.0,-3.5,18.5,61.439998626708984,82.1500015258789,8823.599609375
2019-01-10 00:00:00,-2.1,90.0,0.0,0.0,1.67,9.8,-5.3,15.100000000000001,61.68000030517578,82.30000305175781,8856.7998046875
2019-01-10 01:00:00,-2.4,90.0,0.0,0.0,2.28,9.8,-5.3,15.100000000000001,61.68000030517578,82.30000305175781,8856.7998046875
2019-01-10 02:00:00,-3.1,92.0,0.0,0.0,1.22,9.8,-5.3,15.100000000000001,61.68000030517578,82.30000305175781,8856.7998046875
2019-01-10 03:00:00,-3.3,91.0,0.0,0.0,0.83,9.8,-5.3,15.100000000000001,61.68000030517578,82.30000305175781,8856.7998046875
