,Pred,Real,MAE,MAPE
2021-01-01 00:00:00,36.164764404296875,50.87,14.705235595703122,28.907481021629888
2021-01-01 01:00:00,32.94580841064453,48.19,15.244191589355466,31.633516475109914
2021-01-01 02:00:00,27.677047729492188,44.68,17.002952270507812,38.05495136640065
2021-01-01 03:00:00,22.2078800201416,38.5,16.2921199798584,42.317194752878954
2021-01-01 04:00:00,18.224294662475586,36.8,18.57570533752441,50.47746015631633
2021-01-01 05:00:00,19.095645904541016,36.55,17.45435409545898,47.75473076732964
2021-01-01 06:00:00,19.575796127319336,36.6,17.024203872680665,46.514218231367934
2021-01-01 07:00:00,20.143596649169922,36.55,16.406403350830075,44.88756046738735
2021-01-01 08:00:00,20.181472778320312,36.55,16.368527221679685,44.783932207057966
2021-01-01 09:00:00,19.593027114868164,36.55,16.956972885131833,46.3939066624674
2021-01-01 10:00:00,19.206575393676758,37.55,18.34342460632324,48.85066473055457
2021-01-01 11:00:00,20.45096206665039,37.55,17.099037933349607,45.53671886378058
2021-01-01 12:00:00,21.37663459777832,37.55,16.173365402221677,43.07154567835333
2021-01-01 13:00:00,21.497922897338867,37.55,16.05207710266113,42.74854088591513
2021-01-01 14:00:00,21.979877471923828,36.6,14.620122528076173,39.94568996742124
2021-01-01 15:00:00,21.57933235168457,35.5,13.92066764831543,39.21314830511389
2021-01-01 16:00:00,21.903995513916016,36.0,14.096004486083984,39.155568016899956
2021-01-01 17:00:00,30.085988998413086,38.5,8.414011001586914,21.85457403009588
2021-01-01 18:00:00,38.42939376831055,52.01,13.580606231689451,26.11152899767247
2021-01-01 19:00:00,43.524986267089844,55.16,11.635013732910153,21.09320836278128
2021-01-01 20:00:00,44.98908233642578,57.4,12.410917663574217,21.621807776261704
2021-01-01 21:00:00,44.570281982421875,53.86,9.289718017578124,17.247898287371193
2021-01-01 22:00:00,44.284141540527344,53.45,9.165858459472659,17.148472328293092
2021-01-01 23:00:00,36.07390594482422,49.72,13.64609405517578,27.44588506672522
2021-01-02 00:00:00,42.14864730834961,46.69,4.541352691650388,9.726606750161466
2021-01-02 01:00:00,36.864234924316406,42.43,5.5657650756835935,13.117523157397109
2021-01-02 02:00:00,32.951786041259766,40.1,7.148213958740236,17.825969971920788
2021-01-02 03:00:00,30.819730758666992,39.11,8.290269241333007,21.19731332480953
2021-01-02 04:00:00,29.73324203491211,37.55,7.816757965087888,20.816931997570943
2021-01-02 05:00:00,30.245059967041016,37.7,7.454940032958987,19.7743767452493
2021-01-02 06:00:00,32.89917755126953,39.6,6.70082244873047,16.92126880992543
2021-01-02 07:00:00,35.385162353515625,43.34,7.954837646484378,18.35449387744434
2021-01-02 08:00:00,41.19900894165039,48.45,7.250991058349612,14.965925817027061
2021-01-02 09:00:00,44.17633056640625,51.6,7.423669433593751,14.386956266654558
2021-01-02 10:00:00,44.52450942993164,52.0,7.475490570068359,14.375943403977615
2021-01-02 11:00:00,43.865509033203125,51.25,7.384490966796875,14.408762862042682
2021-01-02 12:00:00,42.127445220947266,50.56,8.432554779052737,16.678312458569494
2021-01-02 13:00:00,41.61355972290039,50.57,8.95644027709961,17.710975434248784
2021-01-02 14:00:00,42.103824615478516,50.57,8.466175384521485,16.74149769531636
2021-01-02 15:00:00,39.87002182006836,48.45,8.579978179931643,17.708933291912576
2021-01-02 16:00:00,41.16351318359375,50.25,9.08648681640625,18.082560828669152
2021-01-02 17:00:00,47.72847366333008,54.23,6.501526336669919,11.988800178259117
2021-01-02 18:00:00,52.52760696411133,58.65,6.1223930358886705,10.438862806289293
2021-01-02 19:00:00,52.865108489990234,60.43,7.564891510009765,12.518437051149704
2021-01-02 20:00:00,53.96726989746094,60.03,6.062730102539064,10.099500420688095
2021-01-02 21:00:00,52.09303665161133,55.03,2.936963348388673,5.337022257657047
2021-01-02 22:00:00,51.95349884033203,52.25,0.29650115966796875,0.5674663342927632
2021-01-02 23:00:00,49.22105026245117,48.45,0.771050262451169,1.5914350102191313
2021-01-03 00:00:00,47.692501068115234,46.11,1.582501068115235,3.4320127263396984
2021-01-03 01:00:00,42.49251937866211,43.0,0.5074806213378906,1.1801874914834665
2021-01-03 02:00:00,39.008056640625,39.55,0.5419433593749972,1.3702739807205997
2021-01-03 03:00:00,37.75430679321289,37.44,0.3143067932128929,0.8394946399917012
2021-01-03 04:00:00,37.96176528930664,35.64,2.32176528930664,6.514492955405836
2021-01-03 05:00:00,38.323204040527344,35.5,2.8232040405273438,7.952687438105194
2021-01-03 06:00:00,38.87736129760742,36.14,2.7373612976074213,7.5743256712988964
2021-01-03 07:00:00,42.52222442626953,36.97,5.552224426269532,15.018188872787483
2021-01-03 08:00:00,46.731224060058594,38.92,7.811224060058592,20.06994876685147
2021-01-03 09:00:00,49.264408111572266,44.49,4.774408111572264,10.73141854702689
2021-01-03 10:00:00,52.440216064453125,49.0,3.440216064453125,7.020849111128827
2021-01-03 11:00:00,52.027000427246094,50.3,1.7270004272460966,3.4334004517815044
2021-01-03 12:00:00,51.36118698120117,48.0,3.361186981201172,7.002472877502441
2021-01-03 13:00:00,51.099891662597656,46.64,4.459891662597656,9.562374919806295
2021-01-03 14:00:00,51.25044250488281,44.01,7.2404425048828145,16.451812099256564
