,Pred,Real,MAE,MAPE
2021-11-08 07:00:00,140.09220000000005,186.76,46.66779999999994,24.988113086313955
2021-11-08 08:00:00,135.83813333333333,186.0,50.16186666666667,26.96874551971326
2021-11-08 09:00:00,135.4073333333333,177.9,42.49266666666671,23.885703578789606
2021-11-08 10:00:00,132.36259999999996,167.17,34.80740000000003,20.821558892145738
2021-11-08 11:00:00,132.68886666666663,141.06,8.371133333333376,5.934448697953619
2021-11-08 12:00:00,132.6226,141.06,8.437399999999997,5.981426343399969
2021-11-08 13:00:00,124.86179999999993,141.06,16.19820000000007,11.483198638877123
2021-11-08 14:00:00,121.71699999999993,139.88,18.163000000000068,12.984701172433564
2021-11-08 15:00:00,122.46113333333332,140.28,17.81886666666668,12.70235719038115
2021-11-08 16:00:00,136.00386666666657,164.88,28.876133333333428,17.513423904253656
2021-11-08 17:00:00,174.4801999999999,179.63,5.149800000000084,2.8668930579525047
2021-11-08 18:00:00,189.20826666666662,196.14,6.931733333333369,3.5340743006696083
2021-11-08 19:00:00,194.35286666666656,202.0,7.647133333333443,3.7857095709571498
2021-11-08 20:00:00,188.8536,203.71,14.856400000000008,7.292916400765797
2021-11-08 21:00:00,185.58266666666657,199.62,14.037333333333436,7.032027518952728
2021-11-08 22:00:00,180.5272666666666,187.13,6.60273333333339,3.5284205276189766
2021-11-08 23:00:00,167.4208666666667,177.6,10.179133333333283,5.731493993993966
2021-11-09 00:00:00,163.05953333333318,153.01,10.049533333333187,6.567893166023913
2021-11-09 01:00:00,156.92759999999993,154.53,2.397599999999926,1.551543389633033
2021-11-09 02:00:00,149.42846666666662,151.01,1.5815333333333683,1.047303710571067
2021-11-09 03:00:00,147.42993333333334,145.36,2.0699333333333243,1.4240047697670088
2021-11-09 04:00:00,145.13746666666665,145.5,0.3625333333333458,0.24916380297824456
2021-11-09 05:00:00,153.21919999999994,156.79,3.570800000000048,2.2774411633395295
2021-11-09 06:00:00,172.00266666666664,173.99,1.9873333333333676,1.1422112381937857
2021-11-09 07:00:00,187.6304,188.7,1.06959999999998,0.5668256491785797
2021-11-09 08:00:00,188.53766666666664,188.8,0.2623333333333733,0.1389477401130155
2021-11-09 09:00:00,177.69066666666663,185.0,7.30933333333337,3.950990990991011
2021-11-09 10:00:00,168.5193333333332,172.07,3.5506666666667854,2.063501288235477
2021-11-09 11:00:00,154.7634666666666,155.01,0.24653333333338878,0.15904350256976246
2021-11-09 12:00:00,154.03533333333334,169.46,15.424666666666667,9.102246351154648
2021-11-09 13:00:00,159.48919999999998,171.46,11.970800000000025,6.981686690773373
2021-11-09 14:00:00,160.13933333333327,175.52,15.380666666666741,8.762914007900376
2021-11-09 15:00:00,160.47786666666659,184.98,24.502133333333404,13.245828377842688
2021-11-09 16:00:00,178.36799999999982,186.67,8.302000000000163,4.447420581775413
2021-11-09 17:00:00,189.9525333333333,196.84,6.887466666666711,3.499017814807311
2021-11-09 18:00:00,196.7532666666666,213.03,16.276733333333397,7.640582703531614
2021-11-09 19:00:00,200.8671999999999,220.01,19.14280000000008,8.700877232853088
2021-11-09 20:00:00,199.60299999999972,218.4,18.79700000000028,8.60668498168511
2021-11-09 21:00:00,198.25166666666655,197.52,0.7316666666665412,0.370426623464227
2021-11-09 22:00:00,194.3312,191.0,3.3311999999999955,1.7440837696335056
2021-11-09 23:00:00,188.8640666666666,188.19,0.6740666666665902,0.35818410471682355
2021-11-10 00:00:00,184.1434000000001,187.01,2.8665999999998917,1.5328592053900283
2021-11-10 01:00:00,182.44073333333344,180.91,1.530733333333444,0.8461297514418462
2021-11-10 02:00:00,179.07913333333337,179.5,0.4208666666666261,0.23446610956358002
2021-11-10 03:00:00,179.2779333333333,171.81,7.467933333333292,4.34662320780705
2021-11-10 04:00:00,179.50486666666663,173.25,6.254866666666629,3.610312650312629
2021-11-10 05:00:00,182.24380000000005,182.6,0.35619999999994434,0.1950711938663441
2021-11-10 06:00:00,188.8087333333332,204.14,15.331266666666778,7.510172757258146
2021-11-10 07:00:00,197.95926666666654,214.01,16.050733333333454,7.499992212201979
2021-11-10 08:00:00,199.12533333333326,217.17,18.04466666666673,8.309005233994903
2021-11-10 09:00:00,195.25213333333323,208.8,13.547866666666778,6.488441890166081
2021-11-10 10:00:00,189.9053999999999,196.66,6.754600000000096,3.4346588019933364
2021-11-10 11:00:00,182.50313333333338,193.61,11.106866666666633,5.736721588072224
2021-11-10 12:00:00,185.70620000000005,194.34,8.633799999999951,4.442626324997402
2021-11-10 13:00:00,182.1199333333334,194.65,12.530066666666613,6.437229214830009
2021-11-10 14:00:00,181.29126666666664,192.8,11.508733333333367,5.969260027662535
2021-11-10 15:00:00,185.96393333333327,192.43,6.466066666666734,3.3602175682932667
2021-11-10 16:00:00,187.58320000000003,195.64,8.056799999999953,4.1181762420772605
2021-11-10 17:00:00,196.8596,210.0,13.1404,6.2573333333333325
2021-11-10 18:00:00,211.34146666666652,223.0,11.65853333333348,5.228041853512772
2021-11-10 19:00:00,217.48186666666655,230.0,12.518133333333452,5.442666666666718
2021-11-10 20:00:00,217.68259999999995,230.01,12.32740000000004,5.359506108430086
2021-11-10 21:00:00,203.3366666666667,221.41,18.073333333333295,8.16283516251899
2021-11-10 22:00:00,195.9837333333333,202.0,6.016266666666695,2.9783498349835122
2021-11-10 23:00:00,190.61266666666663,186.97,3.642666666666628,1.9482626446310252
2021-11-11 00:00:00,181.84246666666647,168.03,13.812466666666467,8.220238449483109
2021-11-11 01:00:00,171.0488666666666,161.36,9.688866666666598,6.004503387869731
2021-11-11 02:00:00,168.8931333333333,160.0,8.89313333333331,5.558208333333319
2021-11-11 03:00:00,167.79893333333337,152.5,15.298933333333366,10.032087431694011
2021-11-11 04:00:00,168.01373333333333,155.0,13.013733333333334,8.395956989247312
2021-11-11 05:00:00,171.8217333333333,160.09,11.731733333333295,7.3282112145251395
2021-11-11 06:00:00,190.99673333333317,170.96,20.03673333333316,11.72012946498196
2021-11-11 07:00:00,195.6002,196.66,1.0597999999999956,0.5388996237160559
2021-11-11 08:00:00,205.67593333333335,200.3,5.375933333333336,2.6839407555333676
2021-11-11 09:00:00,194.23293333333322,192.54,1.6929333333332295,0.8792631834077228
2021-11-11 10:00:00,187.9736666666666,180.0,7.973666666666588,4.429814814814772
2021-11-11 11:00:00,183.73139999999995,176.32,7.411399999999958,4.203380217785821
2021-11-11 12:00:00,185.10706666666655,176.26,8.847066666666564,5.019327508604655
2021-11-11 13:00:00,184.38019999999995,176.97,7.410199999999946,4.187263377973638
2021-11-11 14:00:00,178.3614666666666,173.57,4.791466666666594,2.760538495515696
2021-11-11 15:00:00,178.64873333333333,174.6,4.048733333333331,2.3188621611302014
2021-11-11 16:00:00,186.98086666666654,188.99,2.009133333333466,1.0630897578355816
2021-11-11 17:00:00,194.7010666666665,202.9,8.198933333333514,4.040873993757276
2021-11-11 18:00:00,209.58693333333335,234.0,24.41306666666665,10.432934472934466
2021-11-11 19:00:00,215.8400666666667,232.09,16.249933333333303,7.001565484653928
2021-11-11 20:00:00,215.9848666666667,218.0,2.0151333333332957,0.9243730886849981
2021-11-11 21:00:00,208.7900666666667,201.0,7.790066666666689,3.8756550580431286
2021-11-11 22:00:00,194.92906666666653,180.01,14.919066666666538,8.287909930929692
2021-11-11 23:00:00,188.03739999999985,164.79,23.247399999999857,14.107288063596005
2021-11-12 00:00:00,190.56439999999998,184.19,6.37439999999998,3.460774200553765
2021-11-12 01:00:00,184.39673333333337,178.69,5.706733333333375,3.1936500830115704
2021-11-12 02:00:00,181.3449999999999,172.44,8.904999999999916,5.164115054511666
2021-11-12 03:00:00,178.37959999999995,163.18,15.199599999999947,9.31462188993746
2021-11-12 04:00:00,179.42239999999993,159.87,19.55239999999992,12.230187026959355
2021-11-12 05:00:00,181.73619999999988,165.5,16.236199999999883,9.810392749244642
2021-11-12 06:00:00,193.16593333333327,185.36,7.8059333333332575,4.211228600201369
2021-11-12 07:00:00,201.77766666666662,205.79,4.012333333333373,1.9497222087241233
2021-11-12 08:00:00,201.45886666666655,211.05,9.59113333333346,4.544483929558616
2021-11-12 09:00:00,201.60933333333335,204.0,2.3906666666666467,1.1718954248365914
2021-11-12 10:00:00,193.75586666666666,197.79,4.03413333333333,2.039604294116654
2021-11-12 11:00:00,190.83159999999995,187.96,2.871599999999944,1.5277718663545137
2021-11-12 12:00:00,190.24239999999995,187.32,2.9223999999999535,1.5601110399316431
2021-11-12 13:00:00,187.87573333333333,185.53,2.345733333333328,1.2643417955766334
2021-11-12 14:00:00,185.34073333333333,184.86,0.480733333333319,0.260052652457708
2021-11-12 15:00:00,182.21546666666674,181.39,0.825466666666756,0.4550783762427676
2021-11-12 16:00:00,192.1074,185.09,7.017400000000009,3.7913447512021228
2021-11-12 17:00:00,199.14293333333333,190.0,9.142933333333332,4.8120701754385955
2021-11-12 18:00:00,219.04853333333332,206.0,13.048533333333324,6.334239482200643
2021-11-12 19:00:00,220.01700000000002,205.0,15.017000000000024,7.325365853658548
2021-11-12 20:00:00,211.23366666666655,185.68,25.553666666666544,13.762207381875562
2021-11-12 21:00:00,200.1049333333333,179.64,20.464933333333306,11.392191790989372
2021-11-12 22:00:00,193.66739999999996,169.12,24.547399999999953,14.514782403027407
2021-11-12 23:00:00,185.3724666666666,165.0,20.37246666666661,12.346949494949461
2021-11-13 00:00:00,190.57293333333325,190.0,0.5729333333332534,0.30154385964908076
