,Real,Pred,MAE,MAPE
2021-03-24 23:00:00,65.01,62.80224,2.2077615356445364,3.3960337419543705
2021-03-25 00:00:00,62.35000000000001,63.508537,1.1585372924804602,1.8581191539381876
2021-03-25 01:00:00,61.11,63.094616,1.9846159362792974,3.2476123977733558
2021-03-25 02:00:00,61.07,62.528923,1.4589230346679685,2.38893570438508
2021-03-25 03:00:00,61.07,62.474064,1.4040638732910153,2.2991057365171366
2021-03-25 04:00:00,61.0,62.394928,1.394927978515625,2.2867671778944674
2021-03-25 05:00:00,61.01,62.6812,1.6711981201171895,2.7392199969139313
2021-03-25 06:00:00,61.16,67.2742,6.114200439453128,9.997057618464893
2021-03-25 07:00:00,65.81,74.85201,9.042012634277341,13.73957245749482
2021-03-25 08:00:00,65.85,74.73613,8.886129760742193,13.494502294217456
2021-03-25 09:00:00,64.51,67.417175,2.907175292968745,4.506549826335056
2021-03-25 10:00:00,61.37,62.936394,1.5663937377929713,2.5523769558301637
2021-03-25 11:00:00,59.17999999999999,62.67253,3.492531127929695,5.901539587579749
2021-03-25 12:00:00,60.56999999999999,62.48551,1.915511779785163,3.162476109930928
2021-03-25 13:00:00,60.16,62.36284,2.202838745117191,3.661633552388948
2021-03-25 14:00:00,55.03,61.389866,6.3598658752441395,11.5570886339163
2021-03-25 15:00:00,50.0,59.516945,9.516944885253906,19.033889770507812
2021-03-25 16:00:00,47.09,58.335304,11.245304260253903,23.880450754414742
2021-03-25 17:00:00,59.0,61.597446,2.5974464416503906,4.402451596017611
2021-03-25 18:00:00,61.78999999999999,70.494965,8.704964599609383,14.087982844488403
2021-03-25 19:00:00,69.01,84.888626,15.878626098632807,23.009166930347494
2021-03-25 20:00:00,64.3,77.91551,13.61551208496094,21.17497991440271
2021-03-25 21:00:00,61.16,69.75866,8.598659362792972,14.059286073893023
2021-03-25 22:00:00,59.86,66.04129,6.181290283203126,10.326245043774016
2021-03-25 23:00:00,53.99,64.77603,10.786031494140623,19.977831995074315
2021-03-26 00:00:00,43.0,60.6078,17.607799530029297,40.948371000068136
2021-03-26 01:00:00,38.09,60.928143,22.83814254760742,59.95836846313315
2021-03-26 02:00:00,36.0,60.47264,24.472640991210938,67.97955830891928
2021-03-26 03:00:00,34.4,60.12297,25.72297058105469,74.77607727050783
2021-03-26 04:00:00,31.0,60.228706,29.22870635986328,94.28614954794607
2021-03-26 05:00:00,34.21,59.172806,24.96280578613281,72.96932413368258
2021-03-26 06:00:00,34.43,58.71733,24.287330932617188,70.5411877218042
2021-03-26 07:00:00,31.24,63.012104,31.77210403442383,101.70327795910316
2021-03-26 08:00:00,26.5,65.82607,39.326072692871094,148.4002743127211
2021-03-26 09:00:00,34.2,63.234352,29.034352111816403,84.89576640881988
2021-03-26 10:00:00,29.64,60.872604,31.232604370117187,105.37315914344529
2021-03-26 11:00:00,31.0,59.97905,28.979049682617188,93.48080542779738
2021-03-26 12:00:00,39.93,59.55691,19.62691146850586,49.15329694091125
2021-03-26 13:00:00,34.6,58.70922,24.109220886230467,69.67982915095511
2021-03-26 14:00:00,34.7,53.51625,18.81625061035156,54.22550608170478
2021-03-26 15:00:00,34.27,47.541637,13.271637420654294,38.72669221083832
2021-03-26 16:00:00,34.6,45.550743,10.950743103027342,31.64954654054145
2021-03-26 17:00:00,42.4,55.4325,13.032498931884767,30.73702578274709
2021-03-26 18:00:00,57.5,61.71644,4.216438293457031,7.332936162533968
2021-03-26 19:00:00,66.1,70.38338,4.283377075195318,6.480146861112433
2021-03-26 20:00:00,65.0,65.57106,0.5710601806640625,0.8785541240985576
2021-03-26 21:00:00,61.16,62.385597,1.2255972290039097,2.003919602687884
2021-03-26 22:00:00,58.57,60.478504,1.9085041809082028,3.2585012479224904
2021-03-26 23:00:00,54.0,59.863346,5.863346099853516,10.858048333062067
2021-03-27 00:00:00,47.41,47.19313,0.2168695068359341,0.45743410005470175
2021-03-27 01:00:00,38.62,40.868607,2.248606567382815,5.822388833202525
2021-03-27 02:00:00,38.62,37.869522,0.7504779052734349,1.9432364196619238
2021-03-27 03:00:00,35.43,36.047882,0.6178820800781253,1.7439516795882732
2021-03-27 04:00:00,35.0,35.44845,0.44844818115234375,1.281280517578125
2021-03-27 05:00:00,35.07,37.59558,2.5255810546874997,7.201542784965782
2021-03-27 06:00:00,36.07,38.43607,2.3660694885253903,6.55966035077735
2021-03-27 07:00:00,39.87,44.588284,4.718283538818362,11.834169899218365
2021-03-27 08:00:00,44.44,54.089108,9.649107513427737,21.712663171529563
2021-03-27 09:00:00,35.43,56.91166,21.481659240722657,60.631270789507916
2021-03-27 10:00:00,34.99,52.346024,17.35602355957031,49.602810973336126
2021-03-27 11:00:00,34.43,48.80734,14.37733871459961,41.75817227592103
2021-03-27 12:00:00,33.6,50.004257,16.404257202148436,48.8221940540132
2021-03-27 13:00:00,33.2,48.656662,15.456661987304685,46.55621080513459
2021-03-27 14:00:00,32.0,42.34343,10.343429565429688,32.32321739196777
2021-03-27 15:00:00,28.01,38.230015,10.220014801025389,36.48702178159724
2021-03-27 16:00:00,19.0,40.124268,21.124267578125,111.1803556743421
2021-03-27 17:00:00,27.0,50.902184,23.902183532714844,88.52660567672164
2021-03-27 18:00:00,35.92,59.110954,23.190954284667967,64.56279032479945
2021-03-27 19:00:00,50.37,65.885895,15.515894775390628,30.80384112644556
2021-03-27 20:00:00,55.4,63.96421,8.564210510253908,15.458863736920412
2021-03-27 21:00:00,55.75,61.230846,5.480846405029297,9.831114627855241
2021-03-27 22:00:00,53.75,59.397903,5.6479034423828125,10.507727334665699
2021-03-27 23:00:00,47.07,57.76512,10.695121459960937,22.72173668995313
2021-03-28 00:00:00,39.07,43.208706,4.138705902099609,10.593053243152314
2021-03-28 01:00:00,35.43,38.873688,3.4436877441406253,9.719694451427111
2021-03-28 02:00:00,33.18,36.900696,3.7206958007812503,11.213670285657777
2021-03-28 03:00:00,32.0,35.57783,3.577831268310547,11.180722713470459
2021-03-28 04:00:00,31.98,35.61354,3.633540649414062,11.361915726748162
2021-03-28 05:00:00,36.4,37.02265,0.6226516723632827,1.7105815174815457
2021-03-28 06:00:00,52.42,38.166172,14.253827972412111,27.191583312499258
2021-03-28 07:00:00,57.52,39.572998,17.947001953125003,31.201324675113007
2021-03-28 08:00:00,64.02,43.745827,20.27417327880859,31.66849934209402
2021-03-28 09:00:00,62.01,45.101616,16.90838409423828,27.26718931501093
2021-03-28 10:00:00,60.0,41.112717,18.887283325195312,31.478805541992188
2021-03-28 11:00:00,53.11,39.288925,13.821074829101562,26.02348866334318
2021-03-28 12:00:00,49.79,38.83166,10.958338775634765,22.00911583778824
2021-03-28 13:00:00,37.0,38.19662,1.1966209411621094,3.234110651789485
2021-03-28 14:00:00,28.55,35.063934,6.513934326171874,22.815882053141415
2021-03-28 15:00:00,19.69,32.181904,12.491903839111327,63.44288389594376
2021-03-28 16:00:00,22.94,30.827452,7.887451705932616,34.38296297267923
2021-03-28 17:00:00,34.73,34.748093,0.018092651367190626,0.05209516662018609
2021-03-28 18:00:00,43.1,43.16761,0.06761016845702983,0.15686814027153093
2021-03-28 19:00:00,56.31,54.66811,1.6418901062011741,2.9158055517690893
2021-03-28 20:00:00,68.15,57.10378,11.046221160888678,16.20868842390121
2021-03-28 21:00:00,64.02,56.73744,7.282561798095699,11.375447982030146
2021-03-28 22:00:00,59.17999999999999,54.818115,4.361884765624993,7.370538637419726
2021-03-28 23:00:00,56.0,52.088966,3.9110336303710938,6.983988625662667
2021-03-29 00:00:00,47.08,53.857265,6.777265472412111,14.395211283798027
2021-03-29 01:00:00,46.46,47.495235,1.0352354431152335,2.22822953748436
2021-03-29 02:00:00,44.65,41.95658,2.6934188842773423,6.0322931338798265
2021-03-29 03:00:00,45.59,37.7689,7.8210981750488315,17.155293211337643
2021-03-29 04:00:00,46.27,35.153896,11.116103668212894,24.024429799465945
2021-03-29 05:00:00,53.22,39.799652,13.420347900390624,25.216737881230035
2021-03-29 06:00:00,61.51,52.151352,9.35864807128906,15.214839979335165
2021-03-29 07:00:00,65.49,58.225502,7.264497985839839,11.092530135654052
2021-03-29 08:00:00,76.73,63.3604,13.36959884643555,17.424213275688192
2021-03-29 09:00:00,64.63,61.699913,2.9300869750976517,4.533632949245941
2021-03-29 10:00:00,56.68,57.554276,0.8742755126953128,1.542476204473029
2021-03-29 11:00:00,48.95,52.891357,3.941357421874997,8.051802700459646
2021-03-29 12:00:00,45.29,47.20073,1.9107293701171884,4.2188769488125155
2021-03-29 13:00:00,42.83,38.296944,4.533056335449217,10.583834544593081
2021-03-29 14:00:00,39.89,29.746315,10.143684997558594,25.429142636145883
2021-03-29 15:00:00,39.78,24.305706,15.47429397583008,38.899683197159575
2021-03-29 16:00:00,41.79,24.25561,17.534390487670898,41.95834048258171
2021-03-29 17:00:00,50.07,35.427387,14.642612762451172,29.244283527963194
2021-03-29 18:00:00,56.82,43.708942,13.111057586669922,23.074722961404298
2021-03-29 19:00:00,59.33,56.794933,2.5350666809082014,4.272824339976743
2021-03-29 20:00:00,67.93,66.15704,1.7729565429687568,2.609975773544467
2021-03-29 21:00:00,66.13,64.83688,1.2931164550781205,1.9554157796433096
2021-03-29 22:00:00,60.14,60.203926,0.06392608642578068,0.1062954546487873
2021-03-29 23:00:00,57.53,55.591103,1.9388973999023449,3.370237093520502
2021-03-30 00:00:00,56.58,52.961098,3.618902282714842,6.396080386558575
2021-03-30 01:00:00,50.97,48.135494,2.8345057678222645,5.561125697120393
2021-03-30 02:00:00,50.0,45.54397,4.456031799316406,8.912063598632812
2021-03-30 03:00:00,49.18,44.29448,4.885520629882812,9.93395817381621
2021-03-30 04:00:00,48.33,43.58327,4.74672897338867,9.82149591017726
2021-03-30 05:00:00,53.54,48.999367,4.540633239746093,8.480824131016236
2021-03-30 06:00:00,61.51,58.95497,2.5550286865234355,4.153842767880728
2021-03-30 07:00:00,68.47,64.36403,4.105971069335936,5.99674466092586
2021-03-30 08:00:00,76.39,68.80322,7.586777343750001,9.931636789828513
2021-03-30 09:00:00,65.98,63.41036,2.569641571044926,3.89457649446033
2021-03-30 10:00:00,56.81,56.583702,0.22629791259765852,0.398341687374861
2021-03-30 11:00:00,50.71,49.312653,1.3973474121093759,2.755565790000741
2021-03-30 12:00:00,49.0,43.186146,5.813854217529297,11.865008607202647
2021-03-30 13:00:00,46.66,37.520584,9.139415893554684,19.587260809161346
2021-03-30 14:00:00,43.09,32.713512,10.376487579345707,24.080964444988872
2021-03-30 15:00:00,43.92,29.750042,14.16995803833008,32.26311028763679
2021-03-30 16:00:00,42.2,31.953392,10.246607971191409,24.2810615431076
2021-03-30 17:00:00,49.03,43.080574,5.94942596435547,12.13425650490612
2021-03-30 18:00:00,55.4,53.279884,2.1201156616210923,3.8269235769333796
2021-03-30 19:00:00,58.97999999999999,60.541626,1.5616259765625102,2.6477212217065285
2021-03-30 20:00:00,64.01,67.43793,3.427927246093745,5.355299556465779
2021-03-30 21:00:00,66.15,64.65504,1.4949630737304744,2.259959295132992
2021-03-30 22:00:00,60.98,58.97535,2.0046505737304656,3.2873902488200493
2021-03-30 23:00:00,55.92,52.459602,3.4603976440429705,6.188121681049661
2021-03-31 00:00:00,54.38,51.863403,2.5165966796875026,4.6277982340704344
2021-03-31 01:00:00,47.82,48.94642,1.126418762207031,2.355539025945276
2021-03-31 02:00:00,43.0,48.11016,5.110160827636719,11.884094947992368
2021-03-31 03:00:00,42.99,47.652065,4.662065277099607,10.844534257035606
2021-03-31 04:00:00,42.88,46.6482,3.7682009887695287,8.787782156645356
2021-03-31 05:00:00,45.7,51.46344,5.763439941406247,12.611465954937081
2021-03-31 06:00:00,49.65,60.656464,11.006463623046876,22.168103973911133
2021-03-31 07:00:00,54.86,67.94306,13.083061828613282,23.848089370421587
2021-03-31 08:00:00,61.13000000000001,73.41997,12.289967651367178,20.104641994711557
2021-03-31 09:00:00,61.16,66.599884,5.439884033203128,8.894512807722577
2021-03-31 10:00:00,55.0,57.862057,2.8620567321777344,5.203739513050426
2021-03-31 11:00:00,50.12,51.36884,1.2488392639160182,2.4916984515483205
2021-03-31 12:00:00,47.24,49.135605,1.8956048583984355,4.012711385263411
2021-03-31 13:00:00,43.23,47.146877,3.9168772888183625,9.060553524909468
2021-03-31 14:00:00,41.67,44.612034,2.942033843994139,7.060316400273911
2021-03-31 15:00:00,40.53,44.397125,3.867125244140624,9.541389696868057
2021-03-31 16:00:00,42.99,43.304962,0.314962158203123,0.7326405168716515
2021-03-31 17:00:00,49.35,50.16181,0.8118118286132798,1.6450087712528465
2021-03-31 18:00:00,57.19,55.49391,1.6960882568359352,2.965707740576911
2021-03-31 19:00:00,62.26,59.361862,2.8981378173828105,4.654895305786718
2021-03-31 20:00:00,66.41,65.96916,0.4408380126953091,0.6638126979299942
2021-03-31 21:00:00,66.6,66.53482,0.06517944335936932,0.0978670320711251
2021-03-31 22:00:00,63.51,61.950867,1.559133300781248,2.4549414277771184
2021-03-31 23:00:00,61.16,58.279312,2.880687866210934,4.710084804138218
2021-04-01 00:00:00,58.89,56.867645,2.0223547363281256,3.4341224933403387
2021-04-01 01:00:00,57.97,49.353752,8.61624786376953,14.86328767253671
2021-04-01 02:00:00,55.94,44.580894,11.359105529785154,20.305873310305962
2021-04-01 03:00:00,54.86,42.949753,11.910247192382812,21.710257368543225
2021-04-01 04:00:00,53.2,42.395214,10.804785919189456,20.309747968401233
2021-04-01 05:00:00,52.7,45.139397,7.560603332519534,14.34649588713384
2021-04-01 06:00:00,53.52,49.409866,4.110133666992191,7.679621948789593
2021-04-01 07:00:00,60.24000000000001,54.291294,5.9487059020996185,9.875009797642127
2021-04-01 08:00:00,60.67,60.71759,0.047590332031248295,0.07844129228819563
2021-04-01 09:00:00,56.25,61.8953,5.645301818847656,10.036092122395832
2021-04-01 10:00:00,52.97,55.9188,2.9488003540039074,5.566925342654158
2021-04-01 11:00:00,51.52,49.316544,2.2034564208984406,4.276895226899146
2021-04-01 12:00:00,46.51,45.651802,0.8581979370117168,1.845190146230309
2021-04-01 13:00:00,45.1,42.602055,2.497945404052736,5.5386816054384385
2021-04-01 14:00:00,41.1,40.981476,0.11852416992187642,0.288379975479018
2021-04-01 15:00:00,38.87,39.945057,1.0750569152832057,2.7657754445155796
2021-04-01 16:00:00,36.35,40.828903,4.478903198242186,12.321604396814816
2021-04-01 17:00:00,35.0,48.02789,13.027889251708984,37.22254071916853
2021-04-01 18:00:00,42.0,55.909645,13.909645080566406,33.11820257277716
2021-04-01 19:00:00,49.72,60.359978,10.63997772216797,21.39979429237323
2021-04-01 20:00:00,57.04,63.77881,6.738808593750001,11.814180564077843
2021-04-01 21:00:00,59.4,64.81614,5.416139221191408,9.118079496955232
2021-04-01 22:00:00,55.79,60.628593,4.83859344482422,8.672868694791575
2021-04-01 23:00:00,48.49,55.14731,6.657308349609373,13.729239739347026
2021-04-02 00:00:00,45.1,45.346733,0.24673309326171733,0.5470800294051382
2021-04-02 01:00:00,38.61,43.354618,4.744618072509766,12.28857309637339
2021-04-02 02:00:00,38.38,41.98249,3.6024905395507787,9.386374516807656
2021-04-02 03:00:00,37.23,40.453148,3.223147888183597,8.657394273928544
2021-04-02 04:00:00,37.1,39.44159,2.3415893554687486,6.311561605037058
2021-04-02 05:00:00,37.68,39.636227,1.9562266540527347,5.19168432604229
2021-04-02 06:00:00,40.1,40.742622,0.6426223754882798,1.6025495648086778
2021-04-02 07:00:00,42.01,44.635185,2.6251852416992207,6.2489532056634625
2021-04-02 08:00:00,45.88,50.012596,4.132596130371091,9.007402202203773
2021-04-02 09:00:00,47.14,46.234932,0.9050680541992193,1.919957688161263
2021-04-02 10:00:00,41.08,42.575535,1.4955348205566423,3.6405424064183114
2021-04-02 11:00:00,37.15,41.662975,4.512975311279298,12.147981995368234
2021-04-02 12:00:00,33.89,41.241394,7.351394042968749,21.69192694886028
2021-04-02 13:00:00,23.7,40.26896,16.568959045410157,69.91121960088674
2021-04-02 14:00:00,16.79,38.593826,21.803826293945313,129.86197911819724
2021-04-02 15:00:00,9.170000000000005,35.376667,26.206667022705073,285.78699043298866
2021-04-02 16:00:00,3.0,32.86369,29.863689422607422,995.4563140869141
2021-04-02 17:00:00,7.93,33.573105,25.643104858398438,323.3682832080509
2021-04-02 18:00:00,22.69,39.766575,17.07657485961914,75.2603563667657
2021-04-02 19:00:00,38.48,49.737373,11.257373352050784,29.25512825377023
2021-04-02 20:00:00,47.97,57.28224,9.312241821289064,19.41263669228489
2021-04-02 21:00:00,53.2,60.886192,7.686192321777341,14.447729928152897
2021-04-02 22:00:00,51.48,58.235634,6.755633850097659,13.122831876646583
2021-04-02 23:00:00,48.44,55.36856,6.928560791015627,14.30338726468957
2021-04-03 00:00:00,35.95,45.783478,9.833477783203122,27.353206629215915
2021-04-03 01:00:00,32.05,40.56041,8.51040954589844,26.55353992480013
2021-04-03 02:00:00,31.52,38.851162,7.33116195678711,23.258762553258595
2021-04-03 03:00:00,31.52,37.48767,5.9676708984375,18.932966048342323
2021-04-03 04:00:00,31.3,36.87454,5.574538421630859,17.810026906168876
2021-04-03 05:00:00,31.85,37.418583,5.568582916259764,17.483776817142115
2021-04-03 06:00:00,35.71,40.183113,4.47311309814453,12.526219821183226
2021-04-03 07:00:00,32.0,42.4081,10.408100128173828,32.52531290054321
2021-04-03 08:00:00,35.0,46.16915,11.169151306152344,31.911860874720983
2021-04-03 09:00:00,35.0,46.42369,11.423690795898438,32.63911655970982
2021-04-03 10:00:00,24.61,43.26461,18.654610290527344,75.80093575996483
2021-04-03 11:00:00,20.1,39.653233,19.55323257446289,97.27976405205416
2021-04-03 12:00:00,20.0,35.888603,15.888603210449219,79.4430160522461
2021-04-03 13:00:00,8.0,31.024443,23.024442672729492,287.80553340911865
2021-04-03 14:00:00,4.100000000000001,23.364586,19.264585876464842,469.8679482064594
2021-04-03 15:00:00,0.8999999999999986,15.768192,14.868192291259767,1652.0213656955325
2021-04-03 16:00:00,1.009999999999998,10.985962,9.975961914062502,987.7190013923288
2021-04-03 17:00:00,7.18,21.280882,14.100881881713867,196.39111255868897
2021-04-03 18:00:00,31.01,35.21974,4.209741821289061,13.575433154753503
2021-04-03 19:00:00,39.87,45.789566,5.919566040039065,14.84716839738918
2021-04-03 20:00:00,47.45,52.304535,4.854534912109372,10.230842807395936
2021-04-03 21:00:00,46.5,55.446983,8.946983337402344,19.240824381510414
2021-04-03 22:00:00,43.04,54.577328,11.537327728271485,26.80605884821442
2021-04-03 23:00:00,39.97,52.95974,12.989739685058595,32.4987232550878
2021-04-04 00:00:00,43.97,36.76188,7.208121032714843,16.393270486046948
2021-04-04 01:00:00,37.5,34.38749,3.1125106811523438,8.300028483072918
2021-04-04 02:00:00,34.05,34.603283,0.5532829284667997,1.624913152619089
2021-04-04 03:00:00,34.05,36.26305,2.213050079345706,6.499412861514556
2021-04-04 04:00:00,34.05,37.810482,3.760482025146487,11.044000073851652
2021-04-04 05:00:00,35.97,39.787113,3.8171131896972668,10.61193547316449
2021-04-04 06:00:00,47.0,43.326645,3.6733551025390625,7.8156491543384305
2021-04-04 07:00:00,47.1,47.12189,0.021891021728514204,0.04647775313909597
2021-04-04 08:00:00,48.54,51.831764,3.291764221191407,6.781549693431
2021-04-04 09:00:00,49.1,50.33495,1.2349494934082017,2.515172084334423
2021-04-04 10:00:00,49.11,47.049377,2.0606225585937494,4.195932719596313
2021-04-04 11:00:00,48.74,45.37995,3.3600485229492207,6.893821343761224
2021-04-04 12:00:00,48.1,44.209843,3.890157318115236,8.087645152006727
2021-04-04 13:00:00,48.32,42.140087,6.179912872314453,12.789554785418986
2021-04-04 14:00:00,47.9,37.435204,10.464796447753905,21.847174212429866
2021-04-04 15:00:00,38.08,34.032887,4.047113494873045,10.627924093679216
2021-04-04 16:00:00,33.48,34.16343,0.6834292602539094,2.0413060342111993
2021-04-04 17:00:00,31.9,38.725082,6.825082397460939,21.395242625269404
2021-04-04 18:00:00,34.5,43.210453,8.710453033447266,25.24768995202106
2021-04-04 19:00:00,48.53,46.76583,1.7641690063476574,3.6352132832220425
2021-04-04 20:00:00,53.32,52.52817,0.7918284606933597,1.485049626206601
2021-04-04 21:00:00,60.68,51.063717,9.616283111572265,15.847533143658973
2021-04-04 22:00:00,58.16,48.503212,9.65678802490234,16.60383085437129
2021-04-04 23:00:00,57.10000000000001,46.66706,10.432939147949227,18.271347019175526
2021-04-05 00:00:00,58.0,54.81658,3.1834182739257812,5.488652196423761
2021-04-05 01:00:00,50.28,53.61767,3.3376681518554676,6.638162593189076
2021-04-05 02:00:00,48.13,51.363316,3.233315582275388,6.7178798717543895
2021-04-05 03:00:00,44.0,49.044437,5.044437408447266,11.464630473743785
2021-04-05 04:00:00,43.93,46.483963,2.553963012695313,5.813710477339661
2021-04-05 05:00:00,48.3,45.318695,2.981304931640622,6.172473978552013
2021-04-05 06:00:00,58.02,48.416496,9.603503723144534,16.55205743389268
2021-04-05 07:00:00,63.46,50.03159,13.42841049194336,21.16043254324513
2021-04-05 08:00:00,69.01,51.010223,17.99977661132813,26.08285264646881
2021-04-05 09:00:00,66.05,50.555946,15.494053649902341,23.458067600154944
2021-04-05 10:00:00,62.36,49.51831,12.841689453125,20.59283106658916
2021-04-05 11:00:00,60.05,49.001633,11.04836730957031,18.39861333816871
2021-04-05 12:00:00,59.010000000000005,47.56248,11.447519073486333,19.399286686131727
2021-04-05 13:00:00,56.82,44.2937,12.526298828125,22.045580478924677
2021-04-05 14:00:00,53.97,39.035835,14.934164733886718,27.671233525823087
2021-04-05 15:00:00,47.49,34.450794,13.039205780029299,27.456739903199196
2021-04-05 16:00:00,44.94,30.90111,14.038890304565427,31.239186258490047
2021-04-05 17:00:00,43.93,30.45301,13.476989440917968,30.67832788736164
2021-04-05 18:00:00,52.58,34.96448,17.615518646240233,33.50231769920166
2021-04-05 19:00:00,57.97,43.90615,14.063849182128905,24.260564399049343
2021-04-05 20:00:00,64.53,52.064404,12.465596466064454,19.317521255330007
2021-04-05 21:00:00,66.76,59.584625,7.17537475585938,10.748014912910994
2021-04-05 22:00:00,62.97,58.463768,4.506231994628905,7.156156891581555
2021-04-05 23:00:00,60.72,57.388935,3.3310649108886707,5.485943529131539
2021-04-06 00:00:00,68.25,58.04549,10.204509735107422,14.951662615542011
2021-04-06 01:00:00,64.85,52.689247,12.160752868652338,18.75212470108302
2021-04-06 02:00:00,62.36,47.975574,14.384425506591796,23.06675033128896
2021-04-06 03:00:00,59.59,45.617577,13.97242340087891,23.44759758496209
2021-04-06 04:00:00,58.0,44.385742,13.6142578125,23.472858297413794
2021-04-06 05:00:00,59.17999999999999,46.938072,12.241927795410149,20.685920573521713
2021-04-06 06:00:00,60.16,55.61394,4.5460588073730435,7.5566137090642345
2021-04-06 07:00:00,65.1,61.558575,3.5414253234863224,5.439977455432139
2021-04-06 08:00:00,67.03,66.06657,0.9634335327148449,1.4373169218481947
2021-04-06 09:00:00,66.66,62.728428,3.931572113037106,5.8979479643520945
2021-04-06 10:00:00,65.09,57.676758,7.413242187500003,11.389218293900758
2021-04-06 11:00:00,63.0,54.59811,8.40188980102539,13.336333017500621
2021-04-06 12:00:00,64.84,50.85335,13.986648406982425,21.571018517863084
2021-04-06 13:00:00,65.03,45.45401,19.575989990234376,30.103013978524334
2021-04-06 14:00:00,65.09,39.367447,25.72255310058594,39.51844077521269
2021-04-06 15:00:00,64.03,34.22665,29.80334976196289,46.545915605127114
2021-04-06 16:00:00,62.24,27.896873,34.34312652587891,55.178545189394136
2021-04-06 17:00:00,64.24,28.93624,35.303760757446284,54.95604102964864
2021-04-06 18:00:00,66.06,40.270237,25.78976303100586,39.03990770663921
2021-04-06 19:00:00,69.75,52.35784,17.39215850830078,24.934994277133736
2021-04-06 20:00:00,75.98,59.764847,16.21515319824219,21.341344035591195
2021-04-06 21:00:00,86.99,62.425385,24.56461547851562,28.238436002432028
2021-04-06 22:00:00,74.0,57.74549,16.25450897216797,21.96555266509185
2021-04-06 23:00:00,69.16,53.02289,16.137111816406247,23.33301303702465
2021-04-07 00:00:00,72.53,67.657745,4.872254638671876,6.717571540978734
2021-04-07 01:00:00,66.58,65.02399,1.5560131835937483,2.337057950726567
2021-04-07 02:00:00,65.0,62.115517,2.8844833374023438,4.437666672926683
2021-04-07 03:00:00,63.17999999999999,59.72944,3.4505612182617114,5.461477078603533
2021-04-07 04:00:00,61.9,58.506668,3.393331909179686,5.481957850047959
2021-04-07 05:00:00,65.62,59.152443,6.467557067871098,9.856075994927
2021-04-07 06:00:00,71.34,62.074364,9.26563629150391,12.987995923050056
2021-04-07 07:00:00,76.07,65.576485,10.493515319824212,13.794551491815712
2021-04-07 08:00:00,81.77,68.57063,13.199367065429684,16.142065629729345
2021-04-07 09:00:00,81.28,67.69328,13.586716918945314,16.71594109122209
2021-04-07 10:00:00,74.52,66.208824,8.311175842285152,11.152946648262416
2021-04-07 11:00:00,70.0,65.40428,4.5957183837890625,6.565311976841517
2021-04-07 12:00:00,67.4,64.83771,2.5622924804687557,3.8016208909031977
2021-04-07 13:00:00,66.09,64.66642,1.4235800170898472,2.1540021441819444
2021-04-07 14:00:00,63.44,64.13812,0.6981225585937523,1.1004453950090674
2021-04-07 15:00:00,60.02,63.797333,3.777332763671872,6.293456787190722
2021-04-07 16:00:00,57.0,62.811554,5.811553955078125,10.195708693119517
2021-04-07 17:00:00,62.36,63.345787,0.9857870483398443,1.5808002699484354
2021-04-07 18:00:00,70.22,65.86306,4.356940002441405,6.204699519284257
2021-04-07 19:00:00,74.85,69.131355,5.718644714355463,7.640139898938495
2021-04-07 20:00:00,80.56,76.62367,3.9363275146484398,4.886205951649006
2021-04-07 21:00:00,79.3,77.76054,1.539463806152341,1.9413162750975297
2021-04-07 22:00:00,73.97,74.18436,0.21435668945312614,0.2897886838625472
2021-04-07 23:00:00,69.61,70.62882,1.0188223266601568,1.463614892486937
2021-04-08 00:00:00,73.36,69.49054,3.8694604492187494,5.2746189329590365
2021-04-08 01:00:00,69.98,67.020966,2.959034423828129,4.22840014836829
2021-04-08 02:00:00,68.77,65.01348,3.7565188598632773,5.46243835955108
2021-04-08 03:00:00,67.97,62.62302,5.346979827880858,7.8666762216873005
2021-04-08 04:00:00,65.35,60.39325,4.956750488281244,7.584928061639243
2021-04-08 05:00:00,71.37,60.13511,11.234891052246098,15.741755712829056
2021-04-08 06:00:00,73.97,63.665424,10.30457565307617,13.930749835171246
2021-04-08 07:00:00,80.0,68.245804,11.754196166992188,14.692745208740234
2021-04-08 08:00:00,84.23,71.54107,12.688930969238285,15.064621832171774
2021-04-08 09:00:00,86.48000000000002,69.762344,16.717655639648456,19.331239176281745
2021-04-08 10:00:00,80.27,65.49177,14.778232116699215,18.410654187989557
2021-04-08 11:00:00,73.97,62.350082,11.619917602539061,15.708959852019822
2021-04-08 12:00:00,70.79,60.249855,10.5401449584961,14.88931340372383
2021-04-08 13:00:00,65.13,57.494785,7.635214691162105,11.723038064121152
2021-04-08 14:00:00,62.36,53.170116,9.189883575439453,14.736824206926642
2021-04-08 15:00:00,61.16,46.977673,14.1823274230957,23.18889375914928
2021-04-08 16:00:00,58.11999999999999,39.466396,18.65360366821288,32.094982223353206
2021-04-08 17:00:00,63.93,42.287342,21.642657928466797,33.85368047625027
2021-04-08 18:00:00,70.68,59.740513,10.939487152099616,15.47748606692079
2021-04-08 19:00:00,74.19,71.495026,2.6949743652343727,3.632530482860726
2021-04-08 20:00:00,82.97,76.41377,6.556227416992186,7.901925294675409
2021-04-08 21:00:00,76.51,73.135506,3.374494323730474,4.410527151653998
2021-04-08 22:00:00,73.25,67.550995,5.699005126953125,7.780211777410409
2021-04-08 23:00:00,70.01,62.786095,7.223905334472661,10.318390707716985
2021-04-09 00:00:00,66.02,69.49649,3.476490478515629,5.265814114685897
